source,word,auditory,gustatory,haptic,interoceptive,olfactory,visual
gpt4,VALUE SYSTEM,3.8,0,0.2,2.4,0,0.6
gpt4,VERBALIZATION,5,0,0.2,0.6,0,0.4
gpt4,VIDEOCONFERENCE,3.8,0,0.2,0.4,0,3
gpt4,VISION,0,0,0,0,0,3
gpt4,VOW,4.4,0,0.2,1.4,0,1.6
gpt4,WAKEFULNESS,2.8,0.2,0.6,4.8,0.2,0.4
gpt4,WANDERER,2.6,0,0.6,2.8,0,2.8
gpt4,WATCHFULLY,0,0,0.2,0.4,0,5
gpt4,WATER SOFTENER,1.2,0.2,1,0.8,0.4,2.4
gpt4,WED,3.4,0.2,2.7,2,0.8,3
gpt4,WHATEVER,4,0.2,0.4,1,0.2,0.4
gpt4,WIGGLER,0.6,0,1.2,1,0,2.4
gpt4,WINE,1.2,5,0.6,2.2,4.2,3
gpt4,WITHSTOOD,2.8,0,1.8,1.8,0,1.8
gpt4,WORKTABLE,0.6,0,1.6,0.4,0,3.6
gpt4,YANK,1.2,0,3,3.4,0,1.8
gpt4o,ACOUSTICAL,5,0,0.4,0,0,1.2
gpt4o,ACT ON,0.4,0,0.6,1.2,0,0.4
gpt4o,ADMINISTRATION,1.8,0,0,0.2,0,1.6
gpt4o,AFFIRMATIVELY,2.6,0.6,0.4,1.2,0,0.2
gpt4o,AGGREGATIVE,0.6,0,1,0.8,0,2.4
gpt4o,AGONIZINGLY,1.4,0.2,1.6,3.6,0,0.2
gpt4o,AIMLESSLY,0.2,0,0,0.2,0,0.4
gpt4o,AIRBAG,0.8,0,0,1,0,2
gpt4o,ALMOND,0.4,3.4,2.2,1,3.2,2.8
gpt4o,ALTERCATION,4,0.2,1.4,0.4,0,2
gpt4o,ANGELICALLY,2.4,0.8,0.2,0.6,0,1.8
gpt4o,APPEASE,0.2,0,0.8,1.6,0,0.6
gpt4o,APPREHENSIBILITY,1,0,0.6,0,0,1
gpt4o,ARDENTLY,1,0,1.2,0.2,0,1.2
gpt4o,ASHTRAY,0.2,0.8,1.4,0,3.4,1.8
gpt4o,ASSESSED,1.8,0.6,0.4,1.2,0,0.6
gpt4o,ASSESSOR,1.6,0,0.4,0.2,0,1.8
gpt4o,ATONE,1.4,0,0.8,1,0,1.8
gpt4o,ATTACHMENT,0.2,0,3.4,1.8,0,1
gpt4o,AUDITORY,5,0,0.4,0,0,1.2
gpt4o,AUGMENT,0.6,0,1.4,0.8,0,2.8
gpt4o,AWARE,1.8,0.4,0.4,3.4,0,0.8
gpt4o,BALE,0.2,0,3.2,0.2,0.2,2.2
gpt4o,BARBARIC,1,0,2.2,1,0,3
gpt4o,BARRED,0.2,0,2.2,0.2,0,1.2
gpt4o,BED,0.4,0.2,4.4,0.6,1,3
gpt4o,BELIEVING,1.6,0,0.6,1.2,0,2.2
gpt4o,BELL TOWER,4,0,1,0,0.8,3.2
gpt4o,BEYOND,0.2,0,0.2,0.4,0,1
gpt4o,BIBLIOGRAPHICALLY,1,0,0.2,0,0,3.2
gpt4o,BLASPHEMOUSLY,2.2,0,0.4,0.8,0,2
gpt4o,BLOCK,0.6,0,0,0.2,0,3
gpt4o,BLOODTHIRSTILY,1.2,0,0.2,1.2,0,0.6
gpt4o,BLUISHNESS,0,0,0,0,0,5
gpt4o,BOOKBAG,0.4,0,3,0,1,3
gpt4o,BOTANICALLY,0.4,0,0.6,0.2,1.2,3.8
gpt4o,BOTH,0.2,0,0.8,0,0,1.8
gpt4o,BRAISED,0.8,2.8,1,1.4,2.4,1
gpt4o,BREEZELESS,1,0,0.8,0.4,0.4,1.6
gpt4o,BUFFALO,2.6,1.6,2.4,0.8,2.6,2.8
gpt4o,BULLISHNESS,1.2,0,0.8,2.4,0,0.2
gpt4o,BUNTED,0.8,0,1.4,0.4,0,1.8
gpt4o,BUTTERSCOTCH,0.2,4,1.2,0.4,1.8,1
gpt4o,BUTTERY,0.8,4,1.2,0.6,3.8,2
gpt4o,CAKE PAN,0.4,0.6,3,0,1,3
gpt4o,CAMP,2,0.2,3,1.8,1.6,3.2
gpt4o,CANNOT,1,0,0.6,0,0,0.8
gpt4o,CARMAKER,1,0,0,0.2,0,3
gpt4o,CASTLED,0.6,0,1.6,0.2,0,4
gpt4o,CATEGORY,1.4,0,0.2,0.2,0,2.2
gpt4o,CAUSER,0.8,0,0,0.4,0,0.4
gpt4o,CENTERPIECES,0,0,2,0,1,4
gpt4o,CENTRALIST,1,0,0.4,0,0,1
gpt4o,CHAUVINISM,0.8,0,0.8,0.6,0,2
gpt4o,CHILI PEPPER,0.2,5,1.8,0.6,4,2.2
gpt4o,CHRISTEN,1.4,0,1.6,1.2,0,2.4
gpt4o,CHRONICALLY,1.2,0,0.4,1.4,0,2
gpt4o,CHUNK,0.2,0,3.2,0.2,0.2,2
gpt4o,CIRCULAR,0,0,1.6,0,0,3.4
gpt4o,CIVILIZING,1.4,0.6,0.8,1.8,0,0.2
gpt4o,CLANK,4.4,0,1,0,0,1.2
gpt4o,CLEANING LADY,1.2,0,3.4,0.8,0.2,2.8
gpt4o,CLOAKED,0.2,0,1.6,0.2,0,3
gpt4o,COACHWORK,0.8,0,0,0,0,3.6
gpt4o,COASTWARD,0.6,0,1.2,0.6,0.2,3.8
gpt4o,COHERE,0,0,1.8,0.6,0,0.6
gpt4o,COMPLETE,0.8,0,0.6,0.2,0,1.8
gpt4o,COMPREHENDINGLY,0.8,0,0.4,0.2,0,1
gpt4o,COMPREHENSIBLY,2.2,0.8,0.4,1.6,0,0.4
gpt4o,CONSUMERISM,1.6,0.6,0.6,1.6,0,0.6
gpt4o,CONVICTABLE,1.8,0,0.8,0.4,0,2
gpt4o,CORDIAL,0.8,1.2,1.8,0.6,0.8,2.8
gpt4o,COUNCILWOMAN,2.8,0,0.4,0,0,2.8
gpt4o,COUNTDOWN,2.6,0,0,0,0,2.2
gpt4o,COUNTERACTION,1,0,0,0.8,0,1.8
gpt4o,COUNTERFEIT,1,0,1.2,0.2,0.2,2.6
gpt4o,COUNTERREVOLUTION,1,0,1.2,0.8,0,2.6
gpt4o,COUNTERSTRIKE,2,0,1.2,0.6,0,2.8
gpt4o,CRATER,0.4,0,1.4,0.2,0,3.2
gpt4o,CREDITABLY,1.8,0.6,0.4,1,0,0.4
gpt4o,CRESTED,1.8,0,1.6,0.4,0,3.8
gpt4o,CREWLESS,0.6,0,0,0.2,0,1.8
gpt4o,CRIMINALIZE,1.8,0,0.4,0.6,0,2
gpt4o,CRISP,2.8,3.2,2,0.8,2.2,3.6
gpt4o,CRUCIFIX,0.4,0,2,0.4,0.4,3.2
gpt4o,CRUISE,1.6,0.2,2.2,1.2,0.8,3.2
gpt4o,CRUNCH,4.6,2.4,2,0.4,1,2.2
gpt4o,CURATOR,2.2,0,0.6,0,0,2.8
gpt4o,CURIOSITY,0.2,0,0.2,2,0,0.6
gpt4o,CURVE BALL,1,0,2,0.2,0,2.6
gpt4o,DANCEFLOOR,3.4,0.4,4,0.6,1,3.4
gpt4o,DANGEROUS,0.6,0,0,2.6,0,2.2
gpt4o,DEAD ON,1.4,0,0.4,1.2,0,1.6
gpt4o,DECAFFEINATE,0.4,2.6,0.4,0.2,1.4,0.4
gpt4o,DECIPHERER,2.6,0,0.4,0.6,0,2.6
gpt4o,DEEPENING,1,0.4,1,2.4,0,0.8
gpt4o,DEFORMITY,0.4,0,0,1.6,0,3.2
gpt4o,DEPLORED,2,0,0.8,1,0,2
gpt4o,DEPLOY,1.6,0,0,0.6,0,2.2
gpt4o,DEVILISHNESS,0.6,0,0.2,1.8,0,0.4
gpt4o,DEW,0,0,2.2,0,1.4,3.4
gpt4o,DIFFUSIBLE,0.6,0,0.4,0.8,1.8,1
gpt4o,DILIGENCE,1.4,0.6,1.2,1.8,0,0.4
gpt4o,DINNERTIME,1.8,4.6,0,1.4,3,2.4
gpt4o,DIRECTIONALITY,2.8,0,0.8,0.4,0,3
gpt4o,DISCOMBOBULATE,1.4,0.6,0.6,2.8,0,0.2
gpt4o,DISCONTINUOUSLY,0,0,0,0.6,0,0.4
gpt4o,DISHEVELMENT,0.2,0,2.8,1,0,1.2
gpt4o,DISILLUSION,1.2,0.6,0.4,2,0,0.2
gpt4o,DISORDERED,0.8,0,1.6,0.4,0,2.2
gpt4o,DISTANCE,0.2,0,1,0.4,0,4.2
gpt4o,DIVULGENCE,2.6,0,0.4,0.4,0,2.2
gpt4o,DOMINATIVE,1.6,0.4,0.8,2,0,0.4
gpt4o,DOUBLED,0,0,0.6,0.4,0,0.6
gpt4o,DREAMFUL,2.2,0,1.2,1.4,0,3.6
gpt4o,DRINKING WATER,0.8,2.8,1.4,2.2,1.4,1.4
gpt4o,DRUNKENNESS,1.2,1.8,1.8,3.4,1.8,1.6
gpt4o,DUFFEL BAG,0.2,0,3,0,0.8,3
gpt4o,DUNCE,2,0,0.4,0.2,0,2
gpt4o,EERILY,2.4,0,0.4,0.8,0,0.8
gpt4o,ELECTROMAGNET,1.2,0,1.2,0.8,0,2.4
gpt4o,ELFISH,0.6,0,1.6,0.6,0,3.2
gpt4o,ENCHILADA,0.4,5,1.6,0.4,3.4,2.2
gpt4o,ENGINE,2.6,0,1,0.6,0.6,2.6
gpt4o,ENLISTMENT,1.6,0,0.8,0.4,0,2.4
gpt4o,ENSEMBLE,4,0,0,0,0,3.2
gpt4o,ERRANTLY,1.6,0,0.2,0.2,0,2
gpt4o,ETHOLOGICAL,0.6,0,0,0.2,0,1.6
gpt4o,EVILDOING,0.8,0,0.6,0.6,0.2,1.8
gpt4o,EXECUTIONER,1,0,0,1.6,0,2.6
gpt4o,EXPORTABLE,0.2,0,0.2,0,0,0.6
gpt4o,EYE STRAIN,0.8,0,1.6,2.8,0,4.6
gpt4o,FACE POWDER,0,0.8,2.6,0.8,3,4
gpt4o,FALSEHEARTED,0.8,0,0.8,0.2,0,0.8
gpt4o,FAMILIAR,1.6,0,2.2,1.8,0.2,2.6
gpt4o,FLEABAG,1,0,3.2,0.6,1.4,1.2
gpt4o,FLIMFLAM,2.2,0,0.8,0.6,0,2
gpt4o,FLIRTER,1.4,0,2,0.6,0,2
gpt4o,FLOTATION,0.6,0,2.6,0.4,0.4,2
gpt4o,FLOURLESS,0.4,2,0.2,0.4,1,0.2
gpt4o,FOOD ADDITIVE,1,4,0.6,0.6,3.6,1.8
gpt4o,FORECLOSE,1.2,0.4,0.4,1.4,0,0.6
gpt4o,FOUNTAIN,2.8,0,2.2,0.2,0.6,3.8
gpt4o,FRAGILE,0.4,0,3.6,0.4,0,2.4
gpt4o,FRICTIONLESS,0.6,0,1.8,0,0,0.8
gpt4o,FRIVOLOUSNESS,0.8,0,0,0.4,0,1.2
gpt4o,FRUIT,0.6,3.4,2.4,0.8,3.6,3.2
gpt4o,FRUSTRATED,2.2,0,1.8,1.6,0,2
gpt4o,GANJA,0.4,2.2,1.2,2.8,3.4,1
gpt4o,GLISTENING,0,0,0.4,0,0,4
gpt4o,GOLF CART,2.4,0.2,3,0,1,3.2
gpt4o,GOOD HEALTH,0.6,0,0,3.8,0,1.6
gpt4o,GRANULATOR,0.6,0,1.2,0.2,0,1.8
gpt4o,GRAVY,0.2,4.8,0,0.4,3.4,1.6
gpt4o,GRUMBLING,4,0,1.2,0.2,0,1.2
gpt4o,HAMMERER,2.8,0.2,3.6,0.2,1,2
gpt4o,HEARTHSTONE,1.4,0,2.4,0.8,0.6,2.2
gpt4o,HEROINE,1.4,0,1.2,0.8,0,3.4
gpt4o,HIBERNATE,0.8,0,0,1.2,0,1
gpt4o,HIGH WIND,2.6,0,2.8,0.4,0.8,1.6
gpt4o,HILLINESS,0.6,0,2.6,0.4,0,3.4
gpt4o,HOMOGENIZE,0,0,0.8,0.2,0,0.4
gpt4o,HOSPITABLE,0.8,0,0,0.4,0,1.6
gpt4o,HOUSECOAT,0.4,0,0,0,0,2.2
gpt4o,IMMEDIATE,0.4,0,0.4,1.8,0,0.6
gpt4o,IMPERSONATE,1.2,0,1,0.2,0,2
gpt4o,IMPETUOUS,1.4,0.2,1.4,2.6,0,0.2
gpt4o,IMPLEMENTAL,0.2,0,0.8,0.4,0,0.6
gpt4o,INAPPROPRIATENESS,0.4,0,0.4,0.4,0,1.8
gpt4o,INARGUABLY,0.8,0,0.4,0,0,1
gpt4o,INATTENTION,0.2,0,0,1.2,0,0.4
gpt4o,INCONCLUSIVENESS,0.8,0,0.4,0,0,1
gpt4o,INCONGRUENCE,1.6,0,0.8,0.6,0,2.2
gpt4o,INDISPOSE,1.2,0,0.6,1.4,0,1.6
gpt4o,INFORM,3.4,0,0.4,0,0,1.4
gpt4o,INHALATION,1.2,0.2,0.8,1.4,3.8,0.4
gpt4o,INJECTOR,1,0,1.8,2.8,0,1
gpt4o,INNOVATE,2,0.6,0.6,1.8,0,0.8
gpt4o,INSTRUMENT PANEL,3,0,0,0.6,0,4.8
gpt4o,INSULATING,1,0,3.2,1.4,0,0.4
gpt4o,INTEREST RATE,1.6,0,0,0,0,2.2
gpt4o,INTERIM,1,0,0.6,0,0,1.4
gpt4o,INTERNATIONALIST,1.4,0,0.4,0.4,0,2
gpt4o,INTRUSIVELY,2.4,0.6,1.4,2.4,0,0.4
gpt4o,INTUITIONAL,1.4,0,0.8,1.4,0,2
gpt4o,INTUITIVELY,0.6,0,0.6,0.6,0,1
gpt4o,INVARIABLENESS,1.4,0,0.6,0.4,0,1.8
gpt4o,INVENTIVE,0.4,0,0,1.2,0,0.4
gpt4o,IRRELEVANCY,1.4,0,0.4,0.4,0,1.8
gpt4o,IRREVOCABLE,0.8,0,0.6,0,0,1.2
gpt4o,JACKHAMMER,4,0.2,3,0.2,1,2.2
gpt4o,JAGGEDNESS,0.6,0,0,0.4,0,2.8
gpt4o,JUSTIFIABLENESS,0.8,0,0.4,0,0,1
gpt4o,KNEED,0.2,0,3.2,3.6,0,0.8
gpt4o,LAPSING,0.6,0,0,1.8,0,1.2
gpt4o,LARCENIST,2,0,0.6,0,0,2
gpt4o,LATCHING,1,0,3.6,0.4,0,1.6
gpt4o,LEPRECHAUN,1.4,0,0,0,0,3.6
gpt4o,LICENSEE,1.2,0.4,0,0.8,0,0.4
gpt4o,LIP,0,0.4,3,1,0,2.8
gpt4o,LIST,2.4,0,0.2,0,0,3
gpt4o,LONGTIME,1,0,0.6,0,0,1
gpt4o,LOSE,1.2,0.4,0.8,2.2,0,0.6
gpt4o,LOW KEY,1.4,0,1,0.4,0,2.6
gpt4o,MACHINELIKE,2,0,0,0.4,0,2.4
gpt4o,MAIL,2.8,0,1.8,0,0.8,3.2
gpt4o,MANGLE,1.2,0,0,0.8,0,2.6
gpt4o,MANIFESTO,3.2,0,0.6,0,0,1.8
gpt4o,MEDIATE,1.8,0.6,0.6,2.2,0,0.2
gpt4o,MENOPAUSAL,0.6,0,0.8,1.4,0,0.4
gpt4o,METH,0.2,2.6,0,3.8,2.8,1.4
gpt4o,MICROBREW,0.6,2.6,0.4,1,2.6,0.6
gpt4o,MISCELLANEOUS,0.8,0,0.8,0,0,1.2
gpt4o,MODERATION,0.4,0,0,1.2,0,0.8
gpt4o,MONOCHROME,0.4,0,0,0,0,4
gpt4o,MONOGAMIST,0.4,0,0.6,0.4,0,2
gpt4o,MUCKINESS,0.2,0.2,3.8,0.2,1.8,2
gpt4o,MUNCHKIN,2.2,0.2,2,0,0.2,2.8
gpt4o,MYSTICAL,1.2,0,1.6,1.4,0,2.8
gpt4o,MYSTICALLY,1.4,0,1.6,1.4,0,2.6
gpt4o,NEGATIVE,1.2,0,1.4,1.2,0,1.6
gpt4o,NEUROPSYCHIATRIC,1,0.4,0.4,4,0,0.4
gpt4o,NEWSREEL,1.8,0,0.6,0,0,4.4
gpt4o,NIGHT SHIFT,2.8,0,1,0.6,0,3
gpt4o,NIGHTSHIFT,0.6,0,1.4,1.2,0,3.2
gpt4o,NONUNION,0.2,0,0.6,0.4,0,1.4
gpt4o,NOTEPAD,0.4,0,2.4,0,1,3
gpt4o,NUTRITIOUS,0.8,2.2,0.6,2.2,1.2,0.8
gpt4o,ORDEAL,1,0,2.4,2.6,0,2.2
gpt4o,OUTDATE,0.8,0.2,0.4,0.8,0,0.4
gpt4o,OUTRAGEOUSLY,0.8,0,0.2,1.2,0,0.4
gpt4o,OUTSTAND,2.2,0,0.8,0.4,0,3
gpt4o,OVAL,0,0,0.4,0,0,4
gpt4o,OVENWARE,0.2,0.4,2.6,0,0.8,3
gpt4o,OVERCOMPENSATE,1.6,0,0.8,0.8,0,2
gpt4o,OVEREAGER,1.2,0.4,1,2.6,0,0.4
gpt4o,OVEREXTENSION,1.6,0,1.2,0.8,0,2
gpt4o,PACED,0.4,0,1.4,0.8,0,0.8
gpt4o,PAD,1.6,0,3.2,0.2,0,2.4
gpt4o,PAINS,1.2,0,1.8,1.8,0,0.6
gpt4o,PARATROOPS,3.2,0.2,2.2,0,0.6,3
gpt4o,PASTA,0.4,5,1.6,0.2,2.2,2
gpt4o,PASTIME,2.6,0,0.8,0.2,0,1.8
gpt4o,PATTERNED,0.4,0,1.4,0.2,0,3.8
gpt4o,PEACEMAKER,1,0,1.2,0,0,1.8
gpt4o,PEDIATRICIAN,1.8,0,1.6,1.2,0,2.2
gpt4o,PERCUSSION,3.6,1,1.2,1.2,0,0.6
gpt4o,PHONE COMPANY,1.4,0,0.8,0,0,3.2
gpt4o,PHONETICALLY,4,0,0.4,0.6,0,2.2
gpt4o,PHOTOENGRAVING,1.2,0,0.8,0,0.2,3.8
gpt4o,PIE,0.8,5,1.6,0.4,2.8,2
gpt4o,PINE,0.8,1.2,1.6,1.2,3.8,3
gpt4o,PLAINTIFF,2,0,0,0.4,0,1.8
gpt4o,POKER GAME,3.4,0.2,1.6,0,0.6,3
gpt4o,POLLUTER,2.4,0,0.8,0.8,2.4,2.4
gpt4o,POMPOM,0.4,0,3.2,0,1,3
gpt4o,PONTOON,1,0,0,0.2,0,3.2
gpt4o,POOCH,1.4,0,3.4,1.4,1,2.4
gpt4o,POSTING,1.8,0,1.2,0.4,0,2.6
gpt4o,POTHOOK,0.2,0,3,0.2,0,1.2
gpt4o,PREGNANCY,0.2,0.8,1.4,1.8,0,1.6
gpt4o,PRETENSE,1,0,0.6,0,0,1.2
gpt4o,PRICKLING,1.2,0,3,1,0,0.8
gpt4o,PROCLAMATION,3.8,0,0.4,0.8,0,3.2
gpt4o,PRODUCTIVENESS,0.6,0,0,0.6,0,1.4
gpt4o,PROPHYLACTIC,0.6,0,1.2,1.6,0,0.2
gpt4o,PUNITIVE,0.2,0,0.6,0.8,0,0.6
gpt4o,PUT OFF,1.8,0,1,0.8,0,2
gpt4o,PYROTECHNICAL,2.4,0,1,0.2,1.6,4
gpt4o,RAKING,0.8,0,3.8,0.8,0,2.2
gpt4o,REDELIVERY,1,0,0,0.2,0,1.6
gpt4o,REDNECK,1.8,0,1.4,0,0,2.4
gpt4o,REFLEX,0.2,0,2.4,4,0,0.6
gpt4o,REFRESHMENT,0.8,2.6,0.6,1.6,1.6,1
gpt4o,REGIONAL,0.6,0,0.8,0.8,0,3
gpt4o,REGULATED,0.2,0,0.4,0.6,0,0.4
gpt4o,REPORTABLE,0.2,0,0,0,0,0.6
gpt4o,REPUTED,1.8,0,0.6,0,0,1.4
gpt4o,RESTFUL,2,0,2,1.4,0,2.4
gpt4o,RESULTANT,1,0,0.6,0,0,1.4
gpt4o,REVOKE,0,0,0,0.4,0,0.2
gpt4o,RIDDANCE,1,0.4,0.4,1.6,0,0.2
gpt4o,RUGBY,1.8,0,3.6,2,0.2,2.8
gpt4o,RULE,1.4,0.6,0.4,1,0,0.4
gpt4o,RUNTIME,0.4,0,0.2,0,0,1
gpt4o,SANDBOX,0.4,0,0,0,0,2.6
gpt4o,SAUERKRAUT,0.4,4.8,1.4,0.6,4.4,1.6
gpt4o,SAVE,1.8,0,1.2,0.8,0,2
gpt4o,SCORELESS,1.8,0,0,0.2,0,1.2
gpt4o,SECTIONAL,0.6,0,2.6,0,0,2.8
gpt4o,SEEPED,0.6,0,2.4,0.8,0.4,1.6
gpt4o,SEISMIC,1.6,0.4,2.2,2,0,1.2
gpt4o,SERENDIPITOUS,1.8,0,0.8,0.8,0,3
gpt4o,SETTLING,0.6,0,2.4,1.6,0,2.4
gpt4o,SHANTY,1.2,0,1.8,0.2,0,3.2
gpt4o,SHIN,0.2,0,3.4,3.6,0,1.2
gpt4o,SINGLENESS,1.4,0.4,0.6,1.6,0,0.2
gpt4o,SKIPPING,1.8,0,0,2,0,2.4
gpt4o,SLEEPING BEAUTY,2.2,0,0,1,0,4.4
gpt4o,SMALL HOURS,2.2,0,0.8,0,0,1.8
gpt4o,SMARTCARD,0.6,0,1,0,0,3
gpt4o,SMELLINESS,0.8,0,0.4,0,5,0.6
gpt4o,SMOKEHOUSE,0.6,1,1.8,1.4,3.8,2.8
gpt4o,SNAKE CHARMER,2,0,1.4,0.8,0,2.8
gpt4o,SNATCHER,1.4,0,0,0.4,0,2.2
gpt4o,SNUFF,1.4,1,1,0.4,4.2,0.6
gpt4o,SOOTHSAYING,2.2,0.6,0.2,1.2,0,0.6
gpt4o,SPAMMER,3,0,0.6,0,0,2.2
gpt4o,SPASM,1,0,2.2,4,0,0.4
gpt4o,SPEARING,1,0,2.6,0.6,0.6,3
gpt4o,SPIRITLESSLY,0.4,0,1,0.4,0,0.8
gpt4o,SPLITTING,0.8,0,2.4,1.6,0,2
gpt4o,SPONGE,0.6,0,0,0,0,2.2
gpt4o,SQUEEZER,1.6,0,3.2,0.2,0.2,2
gpt4o,STAMPING,0.8,0,3,1,0.6,2.8
gpt4o,STATICALLY,0.8,0,0.6,0,0,2.2
gpt4o,STEAK,0.8,5,0,1.2,3.8,2.4
gpt4o,STRENUOUSLY,1,0,1.6,1.4,0,0.8
gpt4o,STRIKER,2.4,0,0,0.6,0,2.6
gpt4o,STUPEFY,1.6,0,0.6,0.6,0,2.2
gpt4o,SUAVELY,0.8,0,1.8,0.2,0,2.2
gpt4o,SUGGESTING,2.6,0.6,0.4,1.6,0,0.2
gpt4o,SUMMARIZE,3.2,0,0.6,0,0,1.8
gpt4o,SUNBATHER,0.2,0,3.2,1.4,0.4,3.6
gpt4o,SURPASS,0,0,0,0.6,0,0.4
gpt4o,TALENTED,0.8,0,0,0.4,0,1
gpt4o,TALKING,3.8,0,0.2,0.4,0,0.6
gpt4o,TASTEFULNESS,0.4,2.4,2,0.6,1.4,2.2
gpt4o,TEATIME,0.6,3.2,0.6,1.2,1.2,1.4
gpt4o,TEENAGED,1.4,0.4,0.8,2.2,0,0.6
gpt4o,TELEPORTATION,1.4,0,0,1.6,0,2.2
gpt4o,TELETYPEWRITER,2.4,0,0.4,0,0,2.4
gpt4o,THAW,0.4,0,0,0.4,0,2.4
gpt4o,THORNILY,0,0,3,0.4,0,0.8
gpt4o,THRILLER,2.2,0,1.6,1.2,0,3.8
gpt4o,THRILLING,3.2,0,1.8,1.6,0,3.4
gpt4o,TIN,1.2,0.2,2,0.2,1,1.4
gpt4o,TIRELESS,0.6,0,0.6,0.8,0,1
gpt4o,TO,0.6,0,0.4,0,0,0.6
gpt4o,TOGA,0.4,0,3.6,0.2,0,2.6
gpt4o,TOUR GUIDE,2.6,0,1.2,0.4,0.2,3.2
gpt4o,TOWEL RAIL,0.2,0,3.2,0,1,3
gpt4o,TRACTION,1.4,0,3,1,0,2.4
gpt4o,TRANSFORMING,0.4,0,1.4,0.4,0,2.8
gpt4o,TRANSLUCENCY,0,0,0,0,0,4
gpt4o,TRANSPARENT,0,0,0,0,0,4
gpt4o,TRAVELED,0.8,0,2,1.6,0,3.6
gpt4o,TRUCK STOP,1,1.2,2,1,2,3.6
gpt4o,TUBING,0.4,0,3,0.8,0,3.2
gpt4o,UNAPPROACHABLE,0.6,0,1.4,0.6,0,1.6
gpt4o,UNBIASED,0.8,0,0.4,0,0,1.2
gpt4o,UNCONNECTED,0.4,0,0,0.4,0,1
gpt4o,UNCONTAINED,0.6,0,1.6,1.4,0,2
gpt4o,UNDERRATE,1.4,0,0.6,0.6,0,1.6
gpt4o,UNDERWRITER,1.8,0,0.6,0.4,0,2
gpt4o,UNDILUTED,0,2,0.4,0.4,1,2
gpt4o,UNEVALUATED,1,0,0.4,0.4,0,1.4
gpt4o,UNIMAGINABLY,0.6,0,0.4,0.2,0,1
gpt4o,UNNERVED,2,0,1.2,1.6,0,2
gpt4o,UNNOTED,1,0.4,0,0.8,0,1
gpt4o,UNSATURATED,0,1.6,0,0.2,0,0.8
gpt4o,UNSENTIMENTALLY,0.4,0,0.8,0.2,0,1
gpt4o,UNSHAPELY,0,0,0.6,0,0,3
gpt4o,UNWARRANTEDLY,0.4,0,0,0.6,0,0.2
gpt4o,UNWORLDLY,0.6,0,0,2,0,0.4
gpt4o,UPROARIOUSLY,3.8,0,0.2,1.2,0,0.4
gpt4o,UROLOGIST,2.2,0,0,3.2,0,2.2
gpt4o,VACCINATE,0.2,0,1.8,3.6,0,0.6
gpt4o,VALUE SYSTEM,1,0,0.6,0.2,0,1.4
gpt4o,VERBALIZATION,5,0,0.6,0,0,1
gpt4o,VIDEOCONFERENCE,4,0,0.4,0,0,3.4
gpt4o,VISION,0,0,0,0,0,4
gpt4o,VOW,3,0,0.6,0,0,1
gpt4o,WAKEFULNESS,1,0,0.8,1.2,0,0.8
gpt4o,WANDERER,1,0,0,1.2,0,2.6
gpt4o,WATCHFULLY,1,0,1,0.2,0,3.4
